# Source: NASA Exoplanet Archive, Table: pscomppars, Downloaded: 2025-07-22T12:47:51.984918 UTC
pl_name,hostname,sy_dist,ra,dec,pl_rade,pl_bmasse,pl_orbper,pl_eqt,st_teff,st_rad,discoverymethod,disc_year,pl_orbsmax,pl_orbeccen,pl_insol,pl_dens,gaia_id,sy_vmag,sy_kmag,sy_umag,sy_gmag,sy_rmag,sy_imag,pl_massj,pl_radj,pl_orbincl,pl_orblper,st_mass,st_met,st_logg,st_age,sy_dist2,sy_plx,sky_coord.ra,sky_coord.dec
CoRoT-8 b,CoRoT-8,322.037,291.5885696,1.4262972,6.39,69.92,6.21229,870.0,5080.0,0.77,Transit,2010,0.063,0.0,,1.6,Gaia DR2 4287832775526476800,14.792,11.463,,,14.27,13.41,0.22,0.57,88.4,,0.88,0.3,4.58,3.0,322.037,3.07662,291.5885696,1.4262972
CT Cha b,CT Cha,190.72,166.0375038,-76.4553693,24.66,5403.0,,2600.0,4403.0,1.679694,Imaging,2007,440.0,,,1.98,Gaia DR2 5201360671411974912,12.335,8.661,,,,,17.0,2.2,,,,-0.56,3.66,0.002,190.72,5.21444,166.0375038,-76.4553693
CoRoT-7 b,CoRoT-7,159.906,100.9561682,-1.0630076,1.68135,4.07660518,0.85359163,1756.0,5275.0,0.83,Transit,2009,0.017016,0.0,,9.355,Gaia DR2 3107267177757848576,11.728,9.806,,,11.378,10.924,0.01282637,0.15,80.1,160.0,0.82,0.05,4.5,1.8,159.906,6.22504,100.9561682,-1.0630076
HD 181433 c,HD 181433,26.8762,291.2873731,-66.4677838,14.1,203.0,962.0,,4962.0,0.79,Radial Velocity,2008,1.76,0.28,,0.398,Gaia DR2 6434153380720177664,8.4,6.094,,,,,,1.26,,21.4,0.78,0.33,4.37,6.7,26.8762,37.1787,291.2873731,-66.4677838
GJ 3021 b,GJ 3021,17.5559,4.0634323,-79.8514218,13.1,1071.04,133.71,350.0,5540.0,0.9,Radial Velocity,2000,0.49,0.511,,2.62,Gaia DR2 4634528720388462592,6.59,4.859,,,,,,1.17,,290.7,0.9,0.1,4.7,0.37,17.5559,56.9319,4.0634323,-79.8514218
GJ 86 b,GJ 86,10.7836,32.6224785,-50.8209945,12.9,1404.8086,15.76491,,5182.0,0.77,Radial Velocity,1999,0.11,0.04,,3.6,Gaia DR2 4937000898855759104,6.12,4.125,,,,,,1.15,,260.0,0.93,-0.22,4.63,11.3,10.7836,92.7042,32.6224785,-50.8209945
HD 181720 b,HD 181720,60.2046,290.7212224,-32.9208401,14.0,127.132,956.0,,5736.0,1.5,Radial Velocity,2009,1.85,0.26,,0.255,Gaia DR2 6745589980571162752,7.84,6.294,,,,,,1.25,,177.0,1.03,-0.62,4.09,,60.2046,16.5816,290.7212224,-32.9208401
HD 213240 b,HD 213240,40.8707,337.7506266,-49.4341037,12.8,1655.88600047,882.70001,,5979.0,1.51,Radial Velocity,2001,1.89,0.42,,4.34,Gaia DR2 6517058790835773440,6.81,5.354,,,,,5.21,1.14,63.0,201.9,1.57,0.15,4.27,4.6,40.8707,24.4385,337.7506266,-49.4341037
HD 216435 b,HD 216435,32.9834,343.4094703,-48.5986332,13.7,400.4,1311.0,,5999.0,1.800029,Radial Velocity,2002,2.56,0.07,,0.856,Gaia DR2 6515731817739456256,6.03,4.612,,,,,,1.22,,100.0,1.3,0.244,4.154,3.0,32.9834,30.2896,343.4094703,-48.5986332
GJ 876 b,GJ 876,4.67517,343.3239737,-14.2665958,13.3,723.2235,61.1166,,3293.74,0.3,Radial Velocity,1998,0.208317,0.0324,,1.69,Gaia DR2 2603090003484152064,10.16,5.01,,,,,2.2756,1.19,59.0,50.3,0.32,0.2129,4.87177,1.0,4.67517,213.867,343.3239737,-14.2665958
HAT-P-12 b,HAT-P-12,142.751,209.3886452,43.49331,10.749,67.059,3.2130598,963.0,4650.0,0.701,Transit,2009,0.0384,0.0,118.075,0.3192,Gaia DR2 1499514786891168640,12.665,10.108,15.7005,14.179,12.5706,12.1515,0.211,0.959,89.0,354.3,0.733,-0.29,4.61,2.5,142.751,6.97632,209.3886452,43.49331
HD 187123 b,HD 187123,45.9548,296.7428786,34.41899,14.2,166.218,3.0965828,,5790.0,1.15043,Radial Velocity,1998,0.0426,0.0103,,0.319,Gaia DR2 2047452661412980736,7.83,6.337,,,,,,1.27,,25.0,1.04,0.09,4.33338,7.4,45.9548,21.7316,296.7428786,34.41899
HAT-P-14 b,HAT-P-14,222.663,260.1161719,38.2421682,15.91678,1093.3352,4.62767,1624.0,6600.0,1.82,Transit,2010,0.0596,0.11,1038.78,1.56,Gaia DR2 1340497608486742400,9.988,8.851,,,,,3.44,1.42,83.5,106.1,2.65,0.11,4.25,1.6,222.663,4.46233,260.1161719,38.2421682
HD 18742 b,HD 18742,162.685,45.0443115,-20.8027024,13.1,1080.622,766.0,,4940.0,5.13,Radial Velocity,2011,1.82,0.04,,2.64,Gaia DR2 5079636934554540160,7.81,5.554,,,,,,1.17,,190.0,1.36,-0.04,3.09,2.3,162.685,6.12112,45.0443115,-20.8027024
SWEEPS-4 b,SWEEPS-4,8500.0,269.7246667,-29.1890556,9.079,1207.7,4.2,,,1.18,Transit,2006,0.055,,,8.87,,18.8,,,,,,3.8,0.81,,,1.24,,,,8500.0,,269.7246667,-29.1890556
HAT-P-19 b,HAT-P-19,202.078,9.5165832,34.7114025,11.29865255,88.03846874,4.00878322,981.2,4962.0,0.773,Transit,2010,0.04599,0.07,154.0,0.335,Gaia DR2 365426679516816512,12.826,10.546,15.7269,15.1679,12.7461,14.0311,0.277,1.008,89.52,256.0,0.807,0.166,4.5687,7.2,202.078,4.91998,9.5165832,34.7114025
HD 190360 c,HD 190360,16.0069,300.9092476,29.894541,4.59,19.069,17.111,,5549.0,1.16804,Radial Velocity,2005,0.1304,0.237,,1.08,Gaia DR2 2029433521248546304,5.738,4.076,,,,,,0.409,,5.0,0.98,0.19,4.29438,8.5,16.0069,62.4443,300.9092476,29.894541
HAT-P-21 b,HAT-P-21,277.278,171.2749348,41.0280207,12.44199,1547.8321,4.12448,1283.0,5588.0,1.21,Transit,2010,0.0494,0.23,459.542,4.6,Gaia DR2 770622651659107712,11.459,10.111,14.8395,12.4013,11.5915,11.4387,4.87,1.11,87.2,305.8,1.24,0.01,4.33,10.2,277.278,3.57807,171.2749348,41.0280207
HD 192310 c,HD 192310,8.79687,303.8284712,-27.0337556,5.25,24.0,525.8,185.0,5166.0,0.857922,Radial Velocity,2011,1.18,0.32,,0.911,Gaia DR2 6847167606385195648,5.73,3.501,,,,,,0.469,90.0,110.0,0.8,-0.04,4.51,7.81,8.79687,113.648,303.8284712,-27.0337556
2MASS J04414489+2301513 b,2MASS J04414489+2301513,120.42398696,70.4371079,23.0308544,12.6,2383.6,,,2936.0,0.231916,Imaging,2010,15.0,,,6.55,Gaia DR2 146487556211644544,,13.161,,,,,7.5,1.13,,,0.019,,5.01181,0.001,120.42398696,8.3039935,70.4371079,23.0308544
30 Ari B b,30 Ari B,44.657,39.2412736,24.6480103,12.3,4392.4106,335.10001,,6331.0,1.41,Radial Velocity,2009,0.99,0.29,,13.0,Gaia DR2 102082477749475200,7.09209,5.822,,,,,,1.1,,307.0,1.93,0.19,4.43,0.91,44.657,22.3641,39.2412736,24.6480103
HD 23079 b,HD 23079,33.4591,54.9281897,-52.9162344,13.2,829.5363,730.59998,,5974.0,1.07,Radial Velocity,2001,1.6,0.1,,1.98,Gaia DR2 4733035238430992768,7.12,5.705,,,,,,1.18,,55.0,1.12,-0.13,4.43,2.0,33.4591,29.8583,54.9281897,-52.9162344
47 UMa d,47 UMa,13.7967,164.8647611,40.4304931,13.5,521.22,14002.0,,5872.0,1.21334,Radial Velocity,2009,11.6,0.16,,1.16,Gaia DR2 777254360337133312,5.03352,3.75,,,,,,1.2,,110.0,1.06,0.04,4.29541,6.48,13.7967,72.4528,164.8647611,40.4304931
4 UMa b,4 UMa,73.4603,130.0528099,64.3280504,12.6,2511.48007211,270.27,,4415.0,18.11,Radial Velocity,2006,0.877,0.453,,6.9,Gaia DR2 1092230803510960640,4.5801,1.734,,,,,,1.12,,28.6,1.234,-0.25,1.8,4.604,73.4603,13.5901,130.0528099,64.3280504
Kepler-770 b,Kepler-770,930.457,286.4904589,38.374872,2.3,5.9,18.92540274,1171.0,5598.0,0.92,Transit,2016,0.1694,0.0,27.736,2.66,Gaia DR2 2099980386293545216,14.852,12.923,16.8262,15.1392,14.5322,14.3336,,0.20519226,88.0,,0.94,-0.01,4.49,4.57,930.457,1.04616,286.4904589,38.374872
Kepler-1738 b,Kepler-1738,1302.87,296.1313474,47.4388098,2.82472883,8.37,7.674630165,957.0,6063.0,1.001,Transit,2021,0.0781,0.0,198.67,2.04,Gaia DR2 2080581565208813312,15.649,13.851,,15.941,15.399,15.225,,0.25200586,85.69,,1.079,-0.02,4.47,0.3,1302.87,0.739337,296.1313474,47.4388098
55 Cnc d,55 Cnc,12.5855,133.1468373,28.3298154,13.0,1232.493,5574.2,,5172.0,0.943,Radial Velocity,2002,5.957,0.13,,3.08,Gaia DR2 704967037090946688,5.95084,4.015,,,,,3.878,1.16,89.73,-69.1,0.905,0.35,4.43,5.5,12.5855,79.4274,133.1468373,28.3298154
HD 27442 b,HD 27442,18.2704,64.1205476,-59.3028771,13.5,495.8,428.1,,4846.0,3.18,Radial Velocity,2000,1.271,0.06,,1.11,Gaia DR2 4678664766394767616,4.44,1.745,,,,,,1.21,,216.0,1.23,0.42,3.783,10.0,18.2704,54.7051,64.1205476,-59.3028771
55 Cnc e,55 Cnc,12.5855,133.1468373,28.3298154,1.875,7.99,0.7365474,1958.0,5172.0,0.943,Radial Velocity,2004,0.01544,0.05,2657.8322,6.66,Gaia DR2 704967037090946688,5.95084,4.015,,,,,0.0251392253720542,0.1672763,83.59,86.0,0.905,0.35,4.43,5.5,12.5855,79.4274,133.1468373,28.3298154
61 Vir c,61 Vir,8.50332,199.596455,-18.3157745,4.46,18.2,38.021,,5577.0,0.963,Radial Velocity,2009,0.2175,0.14,,1.13,Gaia DR2 3507879565090229888,4.6955,2.956,,,,,,0.398,,341.0,0.942,-0.01,4.34,8.96,8.50332,117.573,199.596455,-18.3157745
61 Vir b,61 Vir,8.50332,199.596455,-18.3157745,2.11,5.1,4.215,,5577.0,0.963,Radial Velocity,2009,0.050201,0.12,,2.98,Gaia DR2 3507879565090229888,4.6955,2.956,,,,,,0.188,,105.0,0.942,-0.01,4.34,8.96,8.50332,117.573,199.596455,-18.3157745
HD 285968 b,HD 285968,9.47045,70.7353853,18.953358,2.83,8.4,8.7836,450.0,3703.49,0.478214,Radial Velocity,2008,0.066,0.0,,2.04,Gaia DR2 3409711211681795584,9.95,5.607,,,,,,0.253,,0.0,0.5,-0.1,4.74889,3.62,9.47045,105.563,70.7353853,18.953358
61 Vir d,61 Vir,8.50332,199.596455,-18.3157745,5.11,22.9,123.01,,5577.0,0.963,Radial Velocity,2009,0.476,0.35,,0.943,Gaia DR2 3507879565090229888,4.6955,2.956,,,,,,0.456,,314.0,0.942,-0.01,4.34,8.96,8.50332,117.573,199.596455,-18.3157745
HD 30562 b,HD 30562,26.1597,72.1529519,-5.6751152,13.6,467.20775829,1157.0,,5882.0,1.61,Radial Velocity,2009,2.34,0.76,,1.02,Gaia DR2 3188395880157173120,5.77466,4.31,,,,,1.47,1.21,65.0,78.4,1.12,0.2,4.07,3.6,26.1597,38.1981,72.1529519,-5.6751152
BD+20 2457 b,BD+20 2457,1539.71,154.186782,19.8912626,12.1,6807.63,379.63,,4137.0,49.0,Radial Velocity,2009,1.45,0.15,,21.1,Gaia DR2 625137162857354880,9.743,6.42,14.9129,10.5155,9.27739,8.84049,,1.08,,207.64,2.8,-1.0,1.51,,1539.71,0.598497,154.186782,19.8912626
bet Pic b,bet Pic,19.7442,86.8212337,-51.066148,18.49485,3727.8093857,8617.50952,1612.0,8038.68,1.54416,Imaging,2008,10.018,0.106,,3.24,Gaia DR2 4792774797545105664,3.85,3.526,,,,,11.729,1.65,89.009,21.835,1.795,-0.21,4.35072,0.0165,19.7442,50.6231,86.8212337,-51.066148
GJ 1214 b,GJ 1214,14.6427,258.8313991,4.9606795,2.733,8.41,1.580404531,567.0,3101.0,0.2162,Transit,2009,0.01505,0.0062,17.2,2.26,Gaia DR2 4393265392167891712,15.1,8.782,,,,,0.0264608191551613,0.24382235,88.98,77.0,0.182,0.24,5.0286,3.0,14.6427,68.2653,258.8313991,4.9606795
BD+48 738 b,BD+48 738,871.493,40.7102869,49.5869395,13.9,289.2253,392.6,,4414.0,11.0,Radial Velocity,2011,1.0,0.2,,0.592,Gaia DR2 438899345022759424,9.139,5.904,,,,,,1.24,,358.9,0.74,-0.2,2.24,,871.493,1.12086,40.7102869,49.5869395
HD 31527 b,HD 31527,38.4473,73.9096193,-23.2413163,3.22,10.47,16.5535,,5898.0,1.073694,Radial Velocity,2019,0.1254,0.1,,1.72,Gaia DR2 2972622770521857664,7.49,6.049,,,,,,0.288,,41.12,0.96,-0.17,4.45,,38.4473,25.9807,73.9096193,-23.2413163
HD 330075 b,HD 330075,45.2989,237.4054997,-49.9639199,14.3,152.5584,3.38773,990.0,5000.0,0.84,Radial Velocity,2004,0.04,0.0,,0.287,Gaia DR2 5982775854377691136,9.36,7.171,,,,,,1.27,,0.0,0.47,0.05,4.26,6.2,45.2989,22.0467,237.4054997,-49.9639199
HD 31527 d,HD 31527,38.4473,73.9096193,-23.2413163,3.46,11.82,271.6737,,5898.0,1.073694,Radial Velocity,2019,0.8098,0.24,,1.57,Gaia DR2 2972622770521857664,7.49,6.049,,,,,,0.309,,179.0,0.96,-0.17,4.45,,38.4473,25.9807,73.9096193,-23.2413163
HD 21693 b,HD 21693,33.255,51.8040469,-58.3232726,2.8,8.23,22.6786,,5430.0,0.914378,Radial Velocity,2019,0.1455,0.12,,2.06,Gaia DR2 4729947569262040960,7.95,6.193,,,,,,0.25,,-91.04,0.8,0.0,4.37,,33.255,30.0417,51.8040469,-58.3232726
HD 217107 b,HD 217107,20.0619,344.5647243,-2.3954489,13.6,413.179,7.12682,,5622.0,1.11,Radial Velocity,1998,0.08,0.13,,0.903,Gaia DR2 2648914040357320576,6.155,4.536,,,,,,1.22,,22.6,1.0,0.36,4.34,5.84,20.0619,49.817,344.5647243,-2.3954489
HD 33283 b,HD 33283,89.8623,77.0044889,-26.7976689,12.5,104.56607,18.1991,,5935.0,1.97,Radial Velocity,2006,0.1508,0.399,,0.294,Gaia DR2 2955981936912654592,8.05,6.646,,,,,,1.12,,155.5,1.38,0.35,4.12,3.63,89.8623,11.0993,77.0044889,-26.7976689
HD 217107 c,HD 217107,20.0619,344.5647243,-2.3954489,13.2,826.32,4270.0,,5575.0,1.19931,Radial Velocity,2005,5.32,0.517,,1.97,Gaia DR2 2648914040357320576,6.155,4.536,,,,,,1.18,,198.6,0.98,0.28,4.27143,5.84,20.0619,49.817,344.5647243,-2.3954489
HD 3651 b,HD 3651,11.1336,9.8387218,21.2488844,10.1,72.46524,62.25,,5221.0,0.871954,Radial Velocity,2003,0.295,0.645,,0.386,Gaia DR2 2802397960855105920,5.88437,3.999,,,,,,0.899,,243.0,0.799,0.1453,4.45,3.0,11.1336,89.7891,9.8387218,21.2488844
HD 217786 b,HD 217786,55.4847,345.7838088,-0.4303594,12.3,4402.55909376,1301.36009,,5966.0,1.27,Radial Velocity,2011,2.446,0.311,,13.0,Gaia DR2 2650902026099857920,7.78,6.352,,,,,13.852,1.1,69.767,100.167,1.14,-0.135,4.35,7.6,55.4847,17.9946,345.7838088,-0.4303594
HD 37124 d,HD 37124,31.6634,84.2599947,20.7289784,14.0,221.20968,1862.0,,5698.64,0.949168,Radial Velocity,2005,2.807,0.16,,0.443,Gaia DR2 3402798414192387328,7.68,5.952,,,,,,1.25,,0.0,0.85,-0.44,4.391203,4.0,31.6634,31.5536,84.2599947,20.7289784
HD 219828 b,HD 219828,73.114,349.6947029,18.6457524,4.59,19.06970442,3.83483,,5891.0,1.56,Radial Velocity,2007,0.049,0.091,,1.08,Gaia DR2 2824958015312906240,8.04,6.53,,,,,,0.409,,242.755,1.04,0.19,4.17,5.69,73.114,13.6489,349.6947029,18.6457524
HD 22781 b,HD 22781,32.6034,55.2065581,31.8258855,12.3,4338.2,528.07,,5027.0,0.743475,Radial Velocity,2011,1.167,0.8191,,12.8,Gaia DR2 217334764042444288,8.78,6.607,,,,,,1.1,,315.92,0.75,-0.37,4.6,4.8,32.6034,30.6433,55.2065581,31.8258855
HD 224693 b,HD 224693,93.5015,359.9749837,-22.4279999,14.0,222.481,26.6904,,5894.0,1.93,Radial Velocity,2006,0.191,0.104,,0.446,Gaia DR2 2340155679036275200,8.23,6.808,,,,,,1.25,,358.0,1.31,0.27,4.38,4.12,93.5015,10.6666,359.9749837,-22.4279999
K2-384 d,K2-384,82.6603,20.4998403,0.7509701,1.392,2.52,6.679582,,3623.0,0.348,Transit,2022,,,,5.13,Gaia DR2 2535107508776249856,16.12,11.294,19.4931,17.0601,15.6324,14.29,,0.12418614,,,0.33,0.068,4.874,,82.6603,12.0702,20.4998403,0.7509701
K2-384 e,K2-384,82.6603,20.4998403,0.7509701,1.345,2.37,9.715043,,3623.0,0.348,Transit,2022,,,,5.35,Gaia DR2 2535107508776249856,16.12,11.294,19.4931,17.0601,15.6324,14.29,,0.11999307,,,0.33,0.068,4.874,,82.6603,12.0702,20.4998403,0.7509701
Kepler-268 b,Kepler-268,851.87,291.9761559,38.0550327,2.55,7.04,25.934138,695.0,6081.0,1.274,Transit,2014,0.18,0.0,64.933,2.33,Gaia DR2 2051908157384215296,13.844,12.382,15.6097,14.4736,14.8699,13.9001,,0.227,89.98,,1.109,0.0009,4.287,1.71,851.87,1.1452,291.9761559,38.0550327
Kepler-772 b,Kepler-772,1130.21,291.423582,38.2165603,1.82,3.97,12.99207337,866.0,5714.0,1.11,Transit,2016,0.11153,0.0,264.576,3.62,Gaia DR2 2052585044228107008,14.145,12.299,16.1879,14.6895,14.8048,13.8932,,0.16236952,89.69,,0.98,0.03,4.33,8.13,1130.21,0.856267,291.423582,38.2165603
K2-268 f,K2-268,327.783,133.7094899,11.8482712,2.23,5.6,26.27057,492.0,5106.0,0.78,Transit,2021,,,,2.77,Gaia DR2 604743013163971072,13.848,11.639,16.3424,15.4095,13.6166,15.037,,0.19894762,,,0.84,0.03,4.58,,327.783,3.02214,133.7094899,11.8482712
K2-385 b,K2-385,420.819,12.6140752,5.8712567,1.539,2.98,2.380867,,4844.0,0.761,Transit,2022,,,,4.49,Gaia DR2 2552976943549668352,14.645,12.237,17.1057,15.0978,14.2801,13.9889,,0.13730062,,,0.927,-0.224,4.64,,420.819,2.34786,12.6140752,5.8712567
18 Del b,18 Del,76.222,314.6078375,10.8391378,12.5,2926.24614325,982.85,,4980.0,8.8,Radial Velocity,2008,2.476,0.024,,8.23,Gaia DR2 1756741374681702784,5.51048,3.366,,,,,,1.12,,64.11,2.1,-0.06,2.87,1.1,76.222,13.0922,314.6078375,10.8391378
14 And b,14 And,75.4392,352.82415,39.2358367,13.1,1131.15130051,186.76,,4888.0,11.55,Radial Velocity,2008,0.775,0.0,,2.76,Gaia DR2 1920113512486282240,5.23133,2.331,,,,,,1.16,,0.0,1.78,-0.21,2.55,4.5,75.4392,13.2289,352.82415,39.2358367
7 CMa b,7 CMa,19.8101,99.171276,-19.2561808,13.4,587.9855,735.1,,4826.0,4.87,Radial Velocity,2011,1.758,0.06,,1.34,Gaia DR2 2939555954747554176,3.95,1.564,,,,,,1.2,90.0,165.3,1.34,0.21,3.19,4.3,19.8101,50.4571,99.171276,-19.2561808
TOI-444 b,TOI-444,57.3973,64.1839982,-26.7664071,2.77,8.1,17.9636,609.0,5225.0,0.779,Transit,2023,0.133,,23.4694,2.09,Gaia DR2 4895489043507741440,9.86,7.832,,,,,,0.24712327,89.647,,0.96,0.08,4.64,0.57,57.3973,17.3935,64.1839982,-26.7664071
TOI-512 b,TOI-512,67.3975,96.6467023,-38.6072095,1.54,3.57,7.18886,1009.0,5277.0,0.89,Transit,2025,,0.02,127.0,5.623888,Gaia DR2 5574111674620962688,9.735,7.797,,,,,0.0112324761455322,0.13738983,88.92,-54.0,0.74,-0.11,4.35,8.235,67.3975,14.8084,96.6467023,-38.6072095
Kepler-806 b,Kepler-806,361.896,296.0071956,44.8535698,1.14,1.55,8.09219642,1089.0,5770.0,1.16,Transit,2016,0.07684,0.0,413.603,5.75,Gaia DR2 2079752464723012096,11.813,10.128,,12.522,11.821,,,0.10170399,75.28,,0.99,0.0,4.3,7.76,361.896,2.73453,296.0071956,44.8535698
HD 42813 b,HD 42813,68.192,93.0578446,-14.6493167,3.41,9.1,13.6308205,716.0,5289.0,0.98,Transit,2023,0.111,0.0,74.7,1.3,Gaia DR2 2993561629444856960,9.49,7.587,,,,,0.0286318019395919,0.30422035,89.3,90.0,0.901,0.24,4.39,11.2,68.192,14.6357,93.0578446,-14.6493167
K2-368 c,K2-368,206.608,332.6357627,-11.1661157,1.361,2.42,9.660186,,4663.0,0.663,Transit,2022,,,,5.27,Gaia DR2 2613924969021549440,13.581,11.042,,,,,,0.1214205,,,0.746,-0.25,4.667,,206.608,4.81138,332.6357627,-11.1661157
K2-343 b,K2-343,166.169,134.2021746,21.5026882,1.65,3.36,2.787174,653.0,3804.0,0.46,Transit,2021,,,,4.11,Gaia DR2 685818492336147072,16.01,11.855,19.4795,16.8313,15.3926,14.4654,,0.14720339,,,0.49,-0.1,4.8,,166.169,5.98933,134.2021746,21.5026882
Kepler-260 b,Kepler-260,627.365,291.9259658,38.0140525,2.01,4.7,8.187399,782.0,5250.0,0.862,Transit,2014,0.075,0.0,132.134,3.18,Gaia DR2 2051907813786770688,14.253,12.494,16.4332,14.9118,14.8396,14.115,,0.179,88.89,,1.013,0.29,4.494,1.15,627.365,1.5653,291.9259658,38.0140525
Kepler-771 b,Kepler-771,1393.85,287.4441104,38.0884183,1.82,3.97,8.73485836,890.0,5906.0,1.05,Transit,2016,0.0843,0.0,339.296,3.62,Gaia DR2 2099527421862552832,14.958,13.202,16.7233,15.2172,14.6929,14.5194,,0.16236952,88.75,,1.03,0.01,4.42,3.72,1393.85,0.688804,287.4441104,38.0884183
Kepler-803 b,Kepler-803,639.771,299.2216728,44.6939033,3.79,13.8,50.28638192,543.0,5919.0,1.12,Transit,2016,0.26721,0.0,20.882,1.39,Gaia DR2 2079139864948330752,13.856,11.993,,14.207,13.611,13.442,,0.33812115,89.98,,1.05,0.02,4.36,4.9,639.771,1.53433,299.2216728,44.6939033
HD 154088 b,HD 154088,18.2692,256.1164214,-28.5838342,2.46,6.6,18.56,,5374.0,0.95,Radial Velocity,2021,0.134,0.344,,2.44,Gaia DR2 6029992663310612096,6.59,4.758,,,,,,0.219,,,0.91,0.28,4.37,8.0,18.2692,54.708,256.1164214,-28.5838342
TOI-2109 b,TOI-2109,262.041,253.1862971,16.5799153,15.098497,1595.49860314,0.67247414,3646.0,6540.0,1.698,Transit,2021,0.01791,,14429.0,2.55,Gaia DR2 4558177980120149632,10.217,9.07,,,,,5.02,1.347,70.74,,1.453,0.068,4.139,1.77,262.041,3.78791,253.1862971,16.5799153
TOI-1842 b,TOI-1842,223.465,201.9626552,9.0306437,12.3485023,89.4,9.5739181,1199.55,6039.0,2.032,Transit,2021,0.1,0.276,354.639,0.26,Gaia DR2 3719927426253118848,9.815,8.446,,,,,0.281283856417529,1.10166148,88.4,67.6,1.4643,0.332,3.986,2.5,223.465,4.44667,201.9626552,9.0306437
b Cen AB b,b Cen A,98.0935,220.4897992,-37.7936323,12.4,3464.3296363,1790000.0,,,,Imaging,2021,556.0,0.4,,9.98,Gaia DR2 6105713692543053056,4.01,4.487,,,,,10.9,1.11,143.0,,5.5,,,0.015,98.0935,10.2435,220.4897992,-37.7936323
NGTS-20 b,NGTS-20,382.898,46.2926368,-21.9336472,11.99360935,947.12865286,54.18915,688.0,5980.0,1.78,Transit,2022,0.313,0.432,6.7645,3.02,Gaia DR2 5078704372599743104,11.233,9.83,,,,,2.98,1.07,88.4,66.1,1.47,0.15,3.8,4.1,382.898,2.58347,46.2926368,-21.9336472
Kepler-421 b,Kepler-421,348.558,283.2568116,45.0876823,4.16,16.1,704.1984,185.0,5308.0,0.757,Transit,2014,1.219,0.041,0.2,1.23,Gaia DR2 2106891671567353728,13.611,11.535,,13.928,13.314,13.107,,0.371,89.965,160.0,0.794,-0.25,4.61,4.0,348.558,2.84011,283.2568116,45.0876823
HIP 97166 b,HIP 97166,65.9501,296.2446203,74.0628577,2.4801338,19.1,10.288914,701.66,5216.0,0.8418,Transit,2021,0.091,0.29,25.0029,6.86,Gaia DR2 2288221003213039488,9.92,7.923,,,,,0.060095320554528,0.2212631,,98.0,0.9342,0.248,4.557,1.2,65.9501,15.1341,296.2446203,74.0628577
TOI-2337 b,TOI-2337,536.046,290.6198948,60.8539035,10.08808263,508.5254512,2.99432,1272.46,4780.0,3.22,Transit,2022,,0.019,619.5809,2.72,Gaia DR2 2239684947894267392,12.524,9.678001,,,,,1.6,0.9,,-0.341,1.325,0.39,3.5,4.9,536.046,1.8368,290.6198948,60.8539035
TOI-833 b,TOI-833,41.7148,145.645472,-62.4758857,1.27,2.15,1.0418777,1118.0,3920.0,0.6,Transit,2022,0.0171,,270.0682,5.77,Gaia DR2 5250780970316845696,11.724,8.146,,,,,,0.11330201,,,0.61,,4.67,,41.7148,23.9434,145.645472,-62.4758857
TOI-1411 b,TOI-1411,32.4778,232.946047,47.0555507,1.19880592,2.0,1.4520527,976.4,4115.0,0.614,Transit,2022,0.02122,0.0,266.85,6.36,Gaia DR2 1401760747118886016,10.51,7.25,15.5517,11.2814,9.9282,9.48578,0.00629270372298723,0.10695049,,90.0,0.6045,0.012,4.64,9.6,32.4778,30.7613,232.946047,47.0555507
TOI-2260 b,TOI-2260,101.251,247.6669998,49.0467891,1.62,3.26,0.3524728,2609.0,5534.0,0.94,Transit,2022,0.0097,,1844.98,4.21,Gaia DR2 1411414592353022848,10.474,8.684,,,,,,0.14452697,,,0.99,0.22,4.62,0.321,101.251,9.847611,247.6669998,49.0467891
K2-384 b,K2-384,82.6603,20.4998403,0.7509701,1.076,1.26,2.231527,,3623.0,0.348,Transit,2022,,,,5.56,Gaia DR2 2535107508776249856,16.12,11.294,19.4931,17.0601,15.6324,14.29,,0.09599446,,,0.33,0.068,4.874,,82.6603,12.0702,20.4998403,0.7509701
TOI-712 d,TOI-712,58.6212,92.9361063,-65.8258386,2.474,6.68,84.8396,313.6,4622.0,0.674,Transit,2022,0.3405,0.073,1.6,2.42,Gaia DR2 5284358990266469760,10.838,8.313,,,,,,0.22071588,89.817,30.0,0.732,-0.02,4.645,0.83,58.6212,17.0297,92.9361063,-65.8258386
HD 191939 f,HD 191939,53.6089,302.0256247,66.8503014,13.2,915.34581216,2898.0,125.0,5348.0,0.94,Radial Velocity,2022,3.71,0.0,,2.19,Gaia DR2 2248126315275354496,8.97,7.18,,,,,,1.18,,,0.81,-0.15,4.3,8.7,53.6089,18.6247,302.0256247,66.8503014
AB Aur b,AB Aur,162.127,73.9410446,30.5510888,12.5,2860.455663,,,9770.0,2.95887,Imaging,2022,93.9,0.4,,8.05,Gaia DR2 156917493449670656,7.076,4.23,,,,,9.0,1.12,42.6,,2.4,,3.77411,0.003,162.127,6.13996,73.9410446,30.5510888
pi Men d,HD 39091,18.2702,84.2992798,-80.4646041,3.72,13.38,124.64,,5998.0,1.19,Radial Velocity,2022,,0.22,,1.43,Gaia DR2 4623036865373793408,5.65,4.241,,,,,,0.332,,323.0,1.07,0.09,4.36,3.92,18.2702,54.7052,84.2992798,-80.4646041
